"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77"
49,2013-03-28,2013,"201303","20130328",223.75,224.5,225,225,225,224.5,224,223.5,222.25,222.5,222,223,224,224.5,226.25,226.5,226,226.5,227,226,226,226,226.25,226.75,223.75,224.5,225,225,225.25,224.5,224,223.25,222.25,222.5,222,223,224,224.5,226.5,226.5,226,226.5,226.5,226,226,226,226.25,227,224.5,225.25,225.5,225.75,225.75,225,225,224.25,223.25,223,223,224,225,225.75,227.5,227.5,227,227.75,227.75,227.75,227.75,227.25,227,228
49,2013-03-29,2013,"201303","20130329",225.75,225.25,225.5,225,225,225,224,224,223,223,223,223.25,224.25,224.25,225.5,226,226.5,227,226.75,226,226.25,226,225.25,225.5,225.75,226,226,225.25,225.75,225.25,224.25,224,223.25,223,223,223.25,224.25,224.75,226,226,226.5,227,226.75,226.75,226.5,226,225.25,226,226.5,226.25,226,226.25,226,225.75,225,225.25,224,223.75,223.75,224,224.5,225.25,226.5,226.5,227.5,227.75,227.75,227.25,227.5,228,226.5,226.75
49,2013-03-30,2013,"201303","20130330",226.5,226.25,224.75,224.75,225,224.75,224,224.5,224,224,223.5,223.5,224,223,223,223.75,224,224,223.75,223,223,223,223,223,227,226.25,225,225,225,225,224.5,224.5,223.75,224,223.5,223.5,224.5,223.25,223.25,223.75,224,224,223.75,223,223,223,223.5,223.25,227,226.75,225.25,226,225.5,225.25,225,225.25,225,224.25,224,224,225,224,224,224.75,225,225,225,224,224,224.25,224,224.25
49,2013-03-31,2013,"201303","20130331",224,225,225.5,225.5,225.5,225.25,225,224.5,224,223.25,223.25,223.75,224.5,223.25,223,223.5,224,224,224,223.75,223.25,223.25,224,224.25,224.25,225,225.5,225.5,225.5,225.25,225,224.75,223.75,223.75,223,223.25,224.25,223,223,223.5,224,224,223.75,224,223.25,223.25,223.5,224,225,225.25,225.5,225.75,225.75,226,225.5,225.25,225,224,224,224.25,225.25,223.75,223.5,224.25,224.75,224,224.5,224.25,224,224.75,224.25,224.75
49,2013-04-01,2013,"201304","20130401",224.75,225.25,226,226,226,225.5,225,224,223.75,223,223,223.25,223.5,225,225.75,226.25,227,224.5,223.25,223,223,223.25,223.75,224.75,224.5,225.25,225.75,226,226,225.5,225,224.25,223.5,223.5,223.25,224,224,225,226,226.25,226.75,224.75,223.25,223,223.25,223.5,223.75,225,225.25,226,226,226,226.25,226.5,225.5,225,224.25,223.75,223.75,224,224.5,226,227,227.25,227.5,224.75,224.25,224,224.25,224,224.75,225
49,2013-04-02,2013,"201304","20130402",225.5,226,226,226,226.5,226.75,225.5,224.25,223,222.75,222.5,223,223.5,225,225.5,226,226,226,226.5,226,226,226,226.25,225.25,225.75,226,226.25,226.5,226.75,226.75,226,224.5,223.5,223,222.75,223,223.75,225,225.75,226.25,226,226.5,227.25,226,226.5,226,226.25,225.5,226.25,226.5,226.75,227,227,227,226.25,225.5,224,223.75,223,223.25,224.25,225.5,226.5,226.5,226.5,227.25,228,227,226.75,227,227.25,226.25
49,2013-04-03,2013,"201304","20130403",225.5,226.25,226,226.5,226.75,226.25,225.75,224.25,223.25,223.75,226,226.5,227,226,226,227.25,227.25,226.75,227.5,227.25,227.75,227.75,228.25,226.75,225.75,226.25,226.5,227,227,226.25,225.5,224.5,223.25,223.75,226,226.5,227,226,226,226.75,227.5,227.25,227.75,227.75,227.75,227.75,228.5,227.25,226,227,227,227,227,226.75,225.75,225,224,224.25,226.25,227.25,228,226.25,226.75,227.5,227.75,227.75,228.25,228.5,229,229,228.75,227.5
49,2013-04-04,2013,"201304","20130404",227.25,225.25,226,226,226.25,225.75,225.5,224.75,224,223.25,222.5,222.75,224.25,223.5,223,224,223.25,222.25,223.25,222.5,222.5,223,223.25,224.25,227.25,225.25,226,226,226.5,226,225.5,225,223.75,223,222.25,223.25,224.5,223.5,223,224,223.25,222.75,223.25,222.75,222.5,223,223,224.25,227.5,226,226.25,227,226.75,226,226,225.5,224.5,224,223.5,223.5,225,224.5,224,224,224,223.5,224,223.5,223.75,224,224.25,225
49,2013-04-05,2013,"201304","20130405",225.25,226.5,227,227,227,226.75,226,225.25,223.25,222.25,222.5,224.25,225.75,224.75,224.25,225,224.75,224.25,224.25,224,224,224.25,225.25,226.25,225.75,226,227,227,227,226.75,226,225.25,223,222.25,222,224.25,226.25,225,224.75,225,224.5,224.25,224.25,224,224.25,224,225.25,226.25,225.75,226.75,227,227.25,227.75,227,226.75,226.5,224.25,223,223,225.25,226.5,225.5,225,225.5,225.5,225,225.5,225,225.5,226,226.5,227.25
49,2013-04-06,2013,"201304","20130406",227,225.5,226,226.25,226.25,226,225.5,224,222.5,221.75,223.5,224.75,225.75,225.25,224.5,225,225.5,224.75,225.5,225.25,224.25,225,225.5,226,227,225.5,226,226,226.25,226,225.5,224.25,222.75,222,223.5,224.5,226,225.25,224.5,225,225.5,224.75,225.75,224.75,224.25,224.75,224.75,226.25,228,226,226.25,226.75,227,226.75,226,225.25,223.25,222.75,224.25,225,226.5,225.75,225.5,225.5,225.5,225.5,226,225.75,225.75,226,226,227
49,2013-04-07,2013,"201304","20130407",227,225.5,226,226,226,226,225,223.5,222,224,223.25,223.5,224.75,224,224,224,223.75,224,224,223.75,224,224.25,225.25,226.5,227,225.5,226,226,226,226,225,223.25,222,223.75,223,223.5,224.5,224,224,224,223.75,223.5,223.75,224,224,224.25,225,226.25,227.75,226,226.25,227,227,226.5,226,224.5,223,224.75,224,224.5,225.75,224.5,224.5,225,224.5,225,224.75,224.5,225.5,225.5,226,227.5
49,2013-04-08,2013,"201304","20130408",226,225.5,225.5,226,226.25,226,224.75,222.75,222.5,223.5,223,223.25,224.25,222.75,223.25,223.75,223.75,224.25,224.5,223.75,223,224,224.75,226,226,225.5,225.25,225.75,226.25,226,224.75,223,222.25,223.25,223,223.25,224.25,222.75,223,223.5,223.5,224,224.25,223.75,223,224.5,224.25,226,227,226,226.25,226.25,226.5,226.25,225.5,224,222.75,224,224.25,224.25,225,223.75,224,224.5,224.5,225,225,224.75,225,224.75,225.75,226.75
49,2013-04-09,2013,"201304","20130409",227.5,225.25,225,225,225.5,225.25,224,222.25,222.5,222.75,223.25,221.75,219.75,221,219.5,223.75,223.5,224,223.75,223,223.5,223.75,224,224.25,227.5,225.5,225,225,225.5,225,224,222.25,223,222.75,223.5,221.5,220,221,219.5,223.5,224,223.75,223.75,223.25,223,223.75,223.75,224.5,227.75,225.75,225.25,225.5,226,225.75,224.5,223,224,223.75,224.25,222.5,221.25,221.75,220.5,224.5,224.75,224.75,225,224.25,224.75,225,225.25,225.75
49,2013-04-10,2013,"201304","20130410",225.75,226.75,227,227,227.25,227.25,226.75,224.75,224.75,223.25,223.75,223.75,224.5,223,224,224.5,224.25,224.5,224.25,224.25,224,224.25,223.75,224.5,225.75,226.75,227,227,227,227.25,226.25,224.75,224.25,223.5,223.75,223.75,224.5,223,224,224.25,224.25,224,224.25,224.5,224.5,224.25,223.5,224.5,226.75,227,227.5,227.75,227.5,227.75,226.5,225.75,225,224,224.25,224.75,225,223.75,224.75,224.75,225.25,225,224.75,225,225,225,224.75,225
49,2013-04-11,2013,"201304","20130411",225.75,226,226.25,226.75,227,227,226,224.25,224.25,223.75,223.5,223.25,224.75,223.25,222.75,223.5,224,224,225,224.25,224.75,224.5,225,225.25,225.75,226.25,226.25,227,227,227,226,224.75,224.25,223.75,223,223.25,224.75,223.5,222.75,223.5,224,224.25,225,225,224.25,224.5,225,225.5,226,226.25,226.75,227,227.25,227.25,226.5,225.75,224.5,224.25,223.75,224.5,225.5,224,223.5,224.25,225,225,225.75,225.25,225.25,225.5,225.75,227
49,2013-04-12,2013,"201304","20130412",226.5,227,227.25,227,227,226.25,225.5,224.75,224.25,224,223.5,223.75,223.75,222.75,223,225.75,228,227.25,228,227.75,228,227.75,228,227,226.75,227.5,227.75,228,227,226.5,225.75,224.75,224.25,224.25,223.75,224,224.25,222.75,223,225.75,227.75,227.75,228,227.75,227.75,227.75,228,227,227.25,228,227.75,228,227.5,227,226.5,225.5,225,225,224.25,224.25,224.5,223,223.5,226,228,228,228.5,228.25,228.75,228.5,228.75,227.25
49,2013-04-13,2013,"201304","20130413",226.75,227,227,226.75,226.25,226.75,226.25,224.75,224.25,224.25,224.25,225,224.75,226,227,227.75,228,228,228.25,224,224.5,224.5,225,223,226.75,227,227.5,226.75,226.75,227,226.25,225,224.5,224.5,224.25,225,224.75,226.25,227,228,228.5,228,228.25,224,224.75,225,225,223,227.25,227,227.75,227.5,227,227.25,227,225.5,225,224.75,225,225.5,225.75,227.25,228,228.75,229,229,229.25,225,225,225.5,225,223.5
49,2013-04-14,2013,"201304","20130414",224,224.5,225.25,225.5,225,225,224.5,224,222.75,222.25,222.5,222.75,223,222.5,222.5,223.25,223.25,223,223,223.25,222.5,223,223.25,223.5,224.25,224.5,225.5,225.5,225,225.25,224.75,224,222.75,222.25,223,222.5,223.25,222.75,222.75,223.25,223.5,223,223.25,223.25,222.5,223,223,223.5,224.5,225,225.5,225.75,225.5,225.5,225,224.75,223.25,223,223,223,224,223.25,223.25,224,224,223.75,224,223.75,223.75,223.75,224,224.25
49,2013-04-15,2013,"201304","20130415",224,224.75,224.75,224.5,225,224.5,224,222.5,222.25,223.25,222.75,223.25,224,222.25,223,223.5,224.75,224.25,224.25,224.5,224.75,225,224,224,224.25,224.75,224.5,225.25,225,224.75,224,222.75,222.5,223.5,222.75,223.25,224.25,222.25,223,223.5,224.75,224.5,225,224.75,225,225,224,224.25,225,225,225.25,225.25,225.5,224.5,224,223,223,224,223.25,224,224.5,223,223.25,224,225.25,225,225,225.25,225.5,225.75,225.25,225
49,2013-04-16,2013,"201304","20130416",225,225.5,225.75,225.5,225.75,226,225.25,224,222.5,222.75,223.5,224.25,224.5,223.25,223,223.5,224.25,224.25,224.75,224.75,224.5,224.5,224.5,224,225,226,226,226,226.25,225.75,225,224.25,223,223,223.75,224.25,224.75,223.25,223.5,223.5,224.25,224.25,225,224.75,224.75,224.25,224.5,224,225.75,225.75,226,226,226.25,226.25,225.5,224.5,224,223.25,224.5,224.75,224.75,224,224,224.5,225,224.75,225,225.25,225.5,225.25,225.75,224.25
49,2013-04-17,2013,"201304","20130417",224,224.75,225.25,226,226,225.25,224.75,224,224,223.75,224,224.25,224.5,223.5,223,224,224,224.25,224.75,224.5,224.5,225,224.75,224.25,224.5,225,225.25,226,226.25,225.5,224.75,224,224,224,224,224.25,224.75,223.75,223,224,224.5,224.5,225,225,225,225,224.75,224.5,224.75,225.25,225.75,226.75,226.5,225.75,225.25,225,224.25,224.5,224.5,225,225.5,224.25,224,224.75,225.25,225.25,225.75,225.25,226,226,225.25,225
49,2013-04-18,2013,"201304","20130418",225,225,225.5,225.5,225.75,225.75,224.5,224,223.25,223.75,223,223.25,223.25,222.25,225,225.75,226,226,226.5,227,226.75,226.75,226.5,227,225,225,225.5,225.75,226.25,226.5,224.5,224.25,223.5,223.5,223,223.5,223.5,222.5,225,225.75,226.5,226.75,226.75,227,226.75,226.75,226.5,227.5,225.25,225.25,226,226.25,226.5,226.5,225.5,225,224.5,224.5,224,224.25,224.25,223,226,226.25,227,227.75,227.5,227.75,227.75,227.25,227.25,228
49,2013-04-19,2013,"201304","20130419",226.75,227,227.25,227.75,227.5,227.75,227,226.25,225.5,226,225.75,225.75,226,224.75,225.5,226,226.75,226.75,227,227,227,227,226.5,226,227.25,227,227.25,228,228,227.75,227,225.75,226,226,225.75,225.75,226,225,225.75,226,226.75,226.75,227.25,227.25,227,227,226.5,226,227.25,227.25,227.75,228.5,228.25,228.25,227.75,227.25,227,226.5,226,226.25,227,225.75,226,226.75,227.5,227,228.5,228,228,228,227.75,227
49,2013-04-20,2013,"201304","20130420",227,227.75,227,227,227,227,227,226.75,226.75,226.5,226.75,226.75,225.5,223.25,223.5,224,224.25,224.25,224.25,224.75,224,224.5,224.25,223,227,227.75,227,227.25,227.75,227.25,227,227,227,227,226.75,227.25,225.5,223.75,223.5,224,224.5,224.5,224.75,225,224.25,224.5,224,223.75,227.75,228,227.5,228,228,228,227.75,227.5,227.5,227.25,227.75,227.5,226.25,223.75,224,224.75,224.75,225,225.5,225,225,225.5,224.75,224.75
49,2013-04-21,2013,"201304","20130421",224.5,225,225.25,225.25,225.25,226,225,224,224.25,224,224.25,224.5,224.5,224,223.75,224.25,224.75,225,225,224.75,224.25,224.25,224,223.25,224.5,225,225.25,225.5,225.5,225.75,224.75,223.75,224.5,224,224.5,224.5,224.75,224,223.75,224.25,224.75,224.75,225,224.75,224.5,224.75,224,223.5,225,225.25,225.75,225.75,225.75,226,225,224.5,224.75,225,225,225,225.5,224.5,224.5,224.75,225,225.25,226,225.5,225,225.5,225,224.25
49,2013-04-22,2013,"201304","20130422",224.25,224.25,225.25,225,225,225.75,224.5,224,223,223.5,223,223.25,223.5,222.75,223.25,223,223.75,224,224,223.75,224.25,224,224,223.5,224.25,224.25,225.25,225.25,225.25,225.5,224.5,224,223,223.25,223.25,223.5,224,223,223.25,223.25,223.75,224,224,224.25,224.25,224,223.75,223.5,224.75,225,225.25,225.75,226,226,225,224.25,224,224,224,224,224.25,223.75,224,224.5,224.5,225,225,224.75,225,225,225,224
49,2013-04-23,2013,"201304","20130423",224,224.25,224.75,225,224.75,224.75,223.25,222.5,224.5,225,226,226,226.5,225.25,225.25,225.5,225.75,226,226.5,226,226,226,226.25,226,224,224.25,225,225,224.75,224.75,223.25,223,224.75,225.25,225,225.5,226.75,225.25,225.25,225.5,226,226,227,227,226.75,226.25,226.25,226,224.75,225,225.75,225.5,225.5,225.25,224.25,223.25,225.5,226.25,226,226.5,227,226.25,226.25,226.5,226.75,227,227.5,227.75,227,227.25,227,226.5
49,2013-04-24,2013,"201304","20130424",226,227,226.75,226.5,227,226.75,225.75,226,225.75,225.75,225.25,225.75,226.25,226,226,228.25,226,225.5,226.333333333333,226.25,225.75,226.25,227.25,226,226.25,227,226.75,227.25,227.25,227,226,226,226,225.75,225.5,226,226.75,226,226,228.5,226,225.5,227,226.5,226.5,226.75,227.5,226.5,227,227.5,227.5,227.25,227.75,227.5,227,226.75,226.5,226.25,226.25,226.25,227.25,227,227,229,227,226.5,227.333333333333,227,226.75,227.75,228,227.5
49,2013-04-25,2013,"201304","20130425",227,227.25,227.75,227.75,227.75,226,225,223.75,223.25,222.5,222.25,223.25,223.75,226,225.5,223.25,224,224,224.25,224,224,224,224.75,225.75,227.75,227.75,227.75,228,228,226.25,225.25,223.75,223.25,222.5,222.25,223.25,224,226,225.5,223.25,224,224,224.5,224.25,224,224.75,225,226,228.25,228,228,228.75,228.75,226.75,225.75,224.5,224,223.5,222.75,224,224.75,227,226.5,224,224.5,224.75,225,224.75,225,225,225.75,226.5
49,2013-04-26,2013,"201304","20130426",226,226.75,226.5,225.5,226,226,224.75,224.5,224.75,223.25,223,223,223.25,225.25,226.75,226.5,227,224.25,223.75,223.75,224,224,223.75,223.5,226.25,226.75,226.5,226,226,226,225,224.75,224.75,223.5,223,223.5,223.75,225.25,226.75,226.5,227,224.5,224,224.25,224,224,224.25,223.75,227,227,226.5,226.25,226,226.25,225.75,225.5,225.75,224,223.75,224,224.25,226,227,227.5,227.5,225.5,225,224.75,224.5,225,224.5,224
49,2013-04-27,2013,"201304","20130427",223.75,224,223.75,224.5,224.5,224,223,224.75,226.25,226,226,226.25,224.5,225.5,226,226.75,227,227,225,223.75,224,224,224,222.75,224,224.25,224.25,225,224.75,224.25,223.5,224.75,226.75,226.5,226.5,226.5,224.75,225.5,226,226.75,227,227.25,225,224,224,224,224,222.75,224.75,224.75,224.5,225.25,225,224.5,224,225.5,227.25,227,227,227,225.5,226,226.25,227,227.25,228,225.75,224.75,224.75,224.75,224.5,223.25
49,2013-04-28,2013,"201304","20130428",223.5,223.25,224.25,224.25,224.5,224,223.75,225.5,227,227,227,227.5,224.25,225.5,226,227,223.75,224,224.75,224.25,224.25,225,224.75,225.25,223.5,224,224.5,224.25,225,224.5,224,225.75,227.25,227.25,227,227.5,224.25,225.75,226.25,227.25,224,224.25,224.75,224.75,225,225,224.75,225.75,223.75,224.25,224.5,225,224.75,224.5,224.5,226,227.75,228,227.75,228,224.75,226.25,227,227.5,225,225,225.5,225.5,225.5,225.25,225.25,226
49,2013-04-29,2013,"201304","20130429",225.25,225.25,225.5,225.25,226,226,225.25,224.75,224.25,224.25,224.5,224.75,226.25,224.5,224,224.75,225,225,225.5,225.25,225.25,225.25,226,224,225.25,225.5,225.75,225.75,226,226,225.75,224.75,224.25,224.75,224.75,225,226.25,225,224.25,224.75,225,225,225.75,225.5,225.25,225.75,226,224.75,225.5,225.75,225.75,226.25,226.5,226,226,225.5,225,225.5,225,225.5,226.75,225.5,225,225.5,225.75,225.25,226.25,226.25,226,226,226.75,225
49,2013-04-30,2013,"201304","20130430",225,225.25,225.75,226,226.75,226.5,225.5,224.75,224.75,224.25,224.5,224,225.25,224.75,225,225.25,225.5,225.25,225.75,225.75,225.75,226,225.75,224.75,225,225.75,226,226,226.75,226.5,225.75,224.75,224.75,224.25,224,224.25,225.5,224.75,225.25,225,225.75,225.5,225.75,226,225.75,226,225.75,225,225.75,226,226,226.75,227.25,227.25,226.25,225.75,225.25,225.25,225,225.25,226,225.5,225.75,226,226.25,226.25,227,226.5,226.25,226.75,226.25,225.75
49,2013-05-01,2013,"201305","20130501",225.75,226,227,227,226.5,226.75,226,225.75,226,225.5,225.25,225,226,225.25,225,225,225,225.25,225,225,224.75,225,225.5,225,225.75,227,227,227.25,226.75,227,226,226.5,226.25,226,225.75,225.75,226.25,225.5,225.25,225.5,225.5,225,225.75,225,225,225.25,225.25,225.5,226.25,227,227.25,227.75,227.25,227.5,227,227,227,226.25,226.25,226,226.75,226,225.75,225.75,225.75,225.75,226,225.5,225.5,226,226.25,225.75
49,2013-05-02,2013,"201305","20130502",225.75,226.25,226.75,227,226.75,225.75,225,225.25,227.25,227.5,226.5,224.25,224,226,226.25,227,226.75,227,224.75,225,224,224,225.25,224.25,226,226.5,227,227.25,227,226,225,225.75,227.5,228,226.75,224.25,224.25,225.75,226.75,227.25,227.5,227,225,225,224.25,225,225,224.75,226.5,226.75,227,227.75,227.25,226.75,225.75,226.25,228.5,228,227,224.5,224.75,226.25,227,227.5,228,227.75,225,225.25,225.25,225.25,226,225
49,2013-05-03,2013,"201305","20130503",224,224.75,224.5,224.5,225.25,224.75,224.5,224,228.5,230,229.5,229.5,224.5,225.5,226,226.25,226.25,223.5,223.75,224,224.25,224.5,224.75,224,224,225,224.75,224.75,225.5,224.75,224.5,224.75,229,230,230,229.5,224.75,225.5,226,226.25,226.5,223.75,224.5,224,225,224.5,224.75,224.25,224.75,225.25,225.25,225,225.75,225.25,224.75,225,229.5,230.5,230.25,230,225.25,226,226.75,226.75,227,224,225,225,225,225,225,224.75
49,2013-05-04,2013,"201305","20130504",223.5,224.5,224,225.25,224.75,224.5,224.5,224.25,224,223.75,223.75,223.75,224,223,223.25,223.75,223.75,224,224,224.25,224,224.25,224.25,223.25,224,224.5,224.75,225.25,225.25,225,224.75,224.5,224.25,223.75,224,224,224.5,223,223.5,223.75,223.75,224,224.25,224.75,224,225,224.5,224,224,225,225,225.5,225.5,225.5,225.25,224.75,224.75,224.5,224.25,224.25,225.5,224,223.75,224.25,224.25,225,225,225,225,225.5,225.25,224.5
49,2013-05-05,2013,"201305","20130505",223,224.25,224.25,224.5,224.75,224.25,223.75,224.25,224.5,224,223.75,223.5,224.25,226,227,223.75,224,224.25,224.25,224,224.5,224.25,224.5,224.25,224,224.5,224.5,224.5,225,224.5,224.25,224.25,224.5,224,224,224,224.5,226.5,227,224,224.5,224.25,224.5,224.75,224.75,224.5,224.75,224.75,224.25,224.5,224.75,224.75,225,224.75,224.75,225,225,224.75,224.25,224.75,225,227,228,224.5,225,225,225,225.25,225.25,225,225,225
49,2013-05-06,2013,"201305","20130506",223.5,223.75,224,224.5,224.5,224,223.25,223.5,226,225,225.25,225.5,222.75,223.75,224.5,225.25,225.5,226,227,227,226.75,226.75,226.25,223.5,223.5,224,224.5,224.75,225,224,223.75,223.75,226.25,225.25,225.25,225.5,222.75,223.75,224.75,225,225.5,226,227,227,226.75,227.25,226.5,223.5,223.75,224.25,224.75,224.75,225.25,224,224,224.25,226.75,226,226.5,226.25,223.25,224.25,225.5,225.75,226.25,226.75,228,227.75,227.25,227.25,227.25,224
49,2013-05-07,2013,"201305","20130507",223.25,224,224,224,224,224,223.75,226.5,226.25,225.25,225,225.25,222.5,223.5,224.25,224.5,225,225.75,226.5,225.75,226,226.75,226.75,223.25,223.5,224.25,224.25,224,224,224,223.75,226.75,226.5,225.25,225,225.25,223,223.25,224.25,224.5,225,225.75,226.5,226,226.25,226.75,227,223.25,223.75,224.5,224.5,224.25,224.5,224.5,224.25,227.25,227,226,225.75,225.75,223.25,224.25,225.25,225.25,226,226,227,227,227.25,227.25,227.5,224
49,2013-05-08,2013,"201305","20130508",223.5,223.75,223.75,223.5,223.75,223.25,222.75,226.25,225.5,225.75,225.75,225.75,223,224,225,225.75,225.75,226.5,226.5,223.5,223.5,223.75,223.25,222.5,223.25,223.75,224,223.5,224.25,223.75,222.75,226.25,226,226,225.5,225.5,223.25,224.25,225,225.75,225.75,226.75,226.5,224,224,223.75,223.5,222.75,224,224,224.75,224,224.75,223.75,223.25,226.5,226.25,226.5,226.25,226.5,224,225,226,226.25,226.5,227.75,227,224.75,224.25,224.75,224,223.25
49,2013-05-09,2013,"201305","20130509",223.75,223.75,224.25,224,224.75,224.5,223.5,224.75,225,224.5,225,228.5,226.5,227.5,228,228.5,229,228.75,226,226.25,226,226.5,226.25,225.75,223.75,224.25,224.5,224.75,224.75,224.5,223.75,225.25,225.5,225.25,225.25,228.5,227,227.5,228.25,228.75,229,228.75,226,226.25,226,226.75,226.5,225.75,224.25,224.5,224.75,224.75,225,225,224.5,226.25,226.25,226,226.25,229.25,227.75,228.75,229,229.5,229.5,229.5,227.25,227,227,227.5,227.25,226.5
49,2013-05-10,2013,"201305","20130510",226.5,227.25,227,227,227.5,226.75,226,225.75,225.75,225.75,225.5,225,225.5,227.75,225.75,225.25,225.5,225.75,225.75,226.5,226,226,226,225,226.5,227.25,227,227.25,227.25,227,225.75,226,225.75,226,225.5,225,225.5,227.75,225.75,225.25,225.25,226,225.75,227,226,226.25,225.75,225.25,227,227.5,227.5,227.25,228,227.25,226.5,226.75,226.5,226.5,226.5,226,225.75,228,227,226,226.5,226.25,227,227.25,226.75,227,226.75,226.25
49,2013-05-11,2013,"201305","20130511",226,227,227,227,226.75,226.75,226.25,226.75,226,226,226,226.25,226.75,225.5,225.5,226,226.75,226.25,226.25,226,226,226.75,226.25,226,226,227,227,227.25,226.75,227,226.25,227,226.5,226,226.25,226.5,227,225.75,225.75,226,226.75,226.25,226.5,226.5,226,227,226.25,226,227,227.25,228,227.5,227.25,227.25,227.25,227.25,227,227,227,227.25,227.5,226,226.5,227,227.5,227.25,227,227.25,227,227.25,227.5,227
49,2013-05-12,2013,"201305","20130512",226.25,226,227,227,227.5,226.5,226.75,226.75,226.75,226.75,226.5,226.25,226.75,226.75,226.25,226,226.5,226,227,227,226.75,227,226.75,225.5,226.5,226.25,227,227,227.5,226.75,227,227,226.75,227,226.25,226.25,227.25,226.75,226,226.25,226.75,226.75,227,227,227,227,226.75,225.75,227,226.75,227,227.25,228,227.5,227.5,227.5,227.5,227.25,227.25,227,227.75,226.75,226.75,226.75,227.25,227.25,227.75,227.75,227.75,228,227.75,226.25
49,2013-05-13,2013,"201305","20130513",226.5,226,227,226.75,227.25,226.5,226.25,227,226,226,225,225.25,225.25,225,224.75,225,225.25,226,226.5,226.25,226,226.5,226.75,225.75,226.75,226.5,227,226.75,227.25,227,226.25,227.25,225.75,226,225.25,225.25,225.75,224.75,225,225,225.75,226,226.5,226.25,226,226.75,226.5,225.5,227,227,227.25,227.5,227.25,227.25,226.5,227.5,226.75,226.5,225.75,225.75,226.5,225.5,225.5,225.75,226.25,226.5,227.5,227.5,227,227.5,226.75,226.75
49,2013-05-14,2013,"201305","20130514",226.25,227,227,227.25,227.25,227,226,226.25,226.5,226.5,226,225.75,225.75,224.75,225.25,225.5,225,226.25,226.75,226.75,227,227,225.5,225,226.25,226.75,227.25,227.25,227,227.25,226,226,226.25,226.5,226,226,225.75,224.75,224.75,225.25,225,226,227,227.25,227,227,225.75,225,227,227,228,227.5,227.25,227.5,226.75,227,227.25,227.5,227,227,226.75,226,225.75,226.5,225.75,227,228,227.75,227.75,228,226.5,226
49,2013-05-15,2013,"201305","20130515",226,226.25,226.5,226.75,227.25,226.75,226,225.5,225.5,225.75,225.25,225.75,225.25,227.75,226,225,225.75,226.5,227,227,226.25,226.25,226.5,225.5,226,226.5,226.5,227,227.5,226.75,226.5,225.75,225.5,225.75,225.25,225.5,225.5,228,226,225.25,226,227,227,227.25,226.25,226.75,226.5,225.75,226.25,226.75,227.25,227.25,227.25,227,227,226,226.25,226.5,225.75,226.25,226.25,228.5,226.5,226,226.5,227,228,227.75,227,227.25,227.25,226.25
49,2013-05-16,2013,"201305","20130516",226,226,226.5,226.75,227.333333333333,227,226,225.75,226,225.25,225.5,225,225,227,226.25,225.25,226,226.5,226.75,226.75,226.25,226.25,225,225,226,226.25,226.5,226.75,227.333333333333,227,226,225.75,226,226,225.5,225,225.75,227,226.25,225.5,226,226.75,226.75,226.75,226.25,226.5,225.25,225,226.5,227,226.75,227,227.333333333333,227.75,226.25,226.75,226.5,226.5,226,226,226.25,227.5,226.5,226.5,226.75,227.75,227.75,227.25,227.25,227.25,226,225.5
49,2013-05-17,2013,"201305","20130517",226,226.25,226.25,226.25,226.5,226.75,226,225.5,225.25,225,225,225.5,225.25,225,225.25,225.5,226,226.25,226.5,226.5,226.25,226,225.25,224.75,226,226.5,226.25,226.75,226.75,226.75,226,225.5,225.75,225,225,225.25,225.5,225,225.5,225.75,226.25,226,226.75,226.75,226.5,226,225.25,225,226.5,227,226.75,227,227,227.5,226,226.5,226.25,225.75,226,226.25,226.5,225.75,226.5,226.75,227.25,227,227.5,227.25,227,227,226,225.25
49,2013-05-18,2013,"201305","20130518",225.75,226,226,226.25,226.25,226,226,226.5,226.25,225.75,226,225.75,226.5,226.25,225.5,225.75,226,226.25,226,226.75,226.75,227,226.75,226,225.75,226.25,226.5,226.5,226.5,226,226,227,226.25,226,226,226,227,226.25,226,225.75,226.25,226.25,226.75,227,227,227,226.75,226,226,226.75,226.5,227,226.75,226.25,226.5,227.25,226.75,226.75,227,226.5,226.75,226.75,226.75,226.75,227,227,227.75,228,227.5,228,227.75,227.25
49,2013-05-19,2013,"201305","20130519",227,226.5,226.75,226.5,227,226.5,226.75,226.75,227,226.5,226.75,226.25,227,226.5,226.25,226.75,226.75,226.75,227,227,226.75,226.75,226.75,226.25,227,226.75,227,226.75,227,227,226.75,227,227,226.5,226.75,226.25,227,226.5,226.5,227.25,227,227,227.25,227,227,227,226.75,226.5,227.5,226.5,227,227,227,227,227.25,227.75,228,227.5,227,227,227.5,227.25,227,227.75,228,227.5,227.5,228,227.75,228,227.75,227
