2286->886,0,4,15,1,1,2286,886,7.03034,6.30539,3级越限
2286->886,0,4,15,1,1,2286,886,7.03034,6.30539,3级越限
2286->2,0,4,5,1,1,2286,2,-7.8863,-8.30106,3级越限
2286->2,0,4,5,1,1,2286,2,-7.8863,-8.30106,3级越限
2286->2,0,4,5,1,1,2286,2,-7.8863,-8.30106,3级越限
1551->1097,0,100,141,1,1,1551,1097,-4.74794,-0.0628671,3级越限
1551->1097,0,100,141,1,1,1551,1097,-4.74794,-0.0628671,3级越限
,0,100,178,1,1,1551,2330,-2.97611,-0.132133,3级越限
1551->2020,0,100,101,1,1,1551,2020,13.8517,-3.74077,3级越限
1551->2020,0,100,101,1,1,1551,2020,13.8517,-3.74077,3级越限
1551->2020,0,100,101,1,1,1551,2020,13.8517,-3.74077,3级越限
1551->2020,0,100,101,1,1,1551,2020,13.8517,-3.74077,3级越限
1956->467,0,33,131,1,1,1956,467,-0.797062,-0.804053,3级越限
1956->687,0,33,30,1,1,1956,687,-1.33033,0.0691282,3级越限
2132->3894,0,375,374,1,1,2132,3894,0.501641,-0.114605,3级越限
10034->6131,0,613,481,1,1,10034,6131,-0.0018288,0.0753044,3级越限
10030->1204,0,611,69,1,1,10030,1204,2.2849,-0.423426,3级越限
,0,611,610,1,1,10030,2309,-1.59214,0.232564,3级越限
9904->6899,0,602,534,1,1,9904,6899,0.153095,-0.146723,3级越限
1264->3202,0,72,287,1,1,1264,3202,0.323796,0.000820454,3级越限
,0,72,286,1,1,1264,3089,0.286018,0.00284073,3级越限
,0,72,80,1,1,1264,1403,0.22285,-0.124581,3级越限
,0,72,80,1,1,1264,1403,0.22285,-0.124581,3级越限
1264->1173,0,72,73,1,1,1264,1173,-0.808459,0.175599,3级越限
2201->8470,0,236,571,1,1,2201,8470,0.532107,-0.117347,3级越限
,0,236,347,1,1,2201,3648,-1.1262,-0.651063,3级越限
,0,236,347,1,1,2201,3648,-1.1262,-0.651063,3级越限
2201->6842,0,236,521,1,1,2201,6842,1.21044e-05,-0.0328369,3级越限
2201->467,0,236,131,1,1,2201,467,0.200021,0.845975,3级越限
2201->467,0,236,131,1,1,2201,467,0.200021,0.845975,3级越限
,0,344,347,1,1,3680,3648,-0.589643,-0.455749,3级越限
,0,344,347,1,1,3680,3648,-0.589643,-0.455749,3级越限
,0,344,29,1,1,3680,1374,-0.378017,0.517365,3级越限
,0,344,29,1,1,3680,1374,-0.378017,0.517365,3级越限
3680->2183,0,344,345,1,1,3680,2183,0.239056,-0.0840472,3级越限
,0,264,252,1,1,2735,2489,-0.398113,-0.155728,3级越限
,0,264,98,1,1,2735,1520,-0.506311,-0.193255,3级越限
,0,438,275,1,1,5002,2721,-0.924464,0.116058,3级越限
,0,438,275,1,1,5002,2721,-0.924464,0.116058,3级越限
2066->531,0,215,120,1,1,2066,531,-0.179977,-0.0211451,3级越限
,0,215,478,1,1,2066,6153,-0.953715,-0.0710862,3级越限
,0,447,280,1,1,5133,2508,1.75767,-0.449864,3级越限
5133->6881,0,447,532,1,1,5133,6881,-0.598378,0.181736,3级越限
,0,447,450,1,1,5133,4531,-0.661902,0.152373,3级越限
,0,481,593,1,1,6131,8925,-0.457825,0.0357722,3级越限
,0,481,378,1,1,6131,3798,2.9118,-0.0929039,3级越限
,0,481,613,1,1,6131,10034,0.00186293,-0.125406,3级越限
,0,481,496,1,1,6131,6614,-0.49952,0.0194645,3级越限
,0,481,589,1,1,6131,8808,-0.29144,-0.0464524,3级越限
,0,481,545,1,1,6131,7321,-1.06617,0.188398,3级越限
,0,481,503,1,1,6131,6695,-0.533386,-0.0986516,3级越限
,0,640,337,1,1,10949,2766,0.00195107,0.0228861,3级越限
,0,474,316,1,1,10930,2940,-0.677134,-0.0636115,3级越限
,0,548,94,1,1,7610,607,0.742953,-0.650065,3级越限
,0,548,94,1,1,7610,607,0.742953,-0.650065,3级越限
,0,548,74,1,1,7610,1189,-1.50082,0.65897,3级越限
,0,548,74,1,1,7610,1189,-1.50082,0.65897,3级越限
,0,641,543,1,1,10698,7304,0.00130095,-0.0649088,3级越限
2223->775,0,151,152,1,1,2223,775,-0.147989,-0.104842,3级越限
2223->3556,0,151,394,1,1,2223,3556,0.790725,0.205892,3级越限
,0,114,111,1,1,791,1843,-0.524513,-0.0704854,3级越限
857->623,0,45,46,1,1,857,623,-0.616104,-0.0405662,3级越限
857->623,0,45,46,1,1,857,623,-0.616104,-0.0405662,3级越限
857->2542,0,45,209,1,1,857,2542,0.513652,-0.00361554,3级越限
857->2542,0,45,209,1,1,857,2542,0.513652,-0.00361554,3级越限
10910->687,0,34,30,1,1,10910,687,-2.10355,-0.533914,3级越限
